"","alpha.marine","a.sa.marine","a.v.marine","a.m.marine","a.ssa.marine","R.ave.water.marine","H_W_ratio.marine","alpha.freshwater","a.sa.freshwater","a.v.freshwater","a.m.freshwater","a.ssa.freshwater","R.ave.water.freshwater","H_W_ratio.freshwater","sim_beta_log10_body_length","sim_body_length_intercept","upper.tissue.trans.size.um","simulation_id"
"1910",2.08005485994354,1.50602898795984,1.47920074990077,1.30183290549837,2.25512550940372,0.43438257142092,0.43438257142092,2.63024831592621,2.12911208099314,1.6970311223494,1.67614038115271,2.70218523757654,0.289366025036206,0.289366025036206,0.990662403924793,0.397081751981747,85.7655240986693,"sim1910"
"1911",2.07799683938939,1.50041898635762,1.52508965351107,1.32221325303578,1.97941650462407,0.311498729052337,0.311498729052337,2.63219317462449,1.98208898599601,1.69790303687366,1.53712521939804,2.71970914888251,0.441002928967874,0.441002928967874,0.982563495897786,1.01594144523444,74.9889626511074,"sim1911"
"1912",2.08127022362157,1.50146985393984,1.47568054403251,1.33104412794478,2.23721163545458,0.570994204176109,0.570994204176109,2.63377585925159,1.98256564502161,1.72374972704271,1.69210597362145,2.69514335545393,0.339353343714284,0.339353343714284,1.12428062521707,1.59529165583041,117.034252631203,"sim1912"
"1913",2.05124534853371,1.5031777270964,1.51102600614816,1.31976589563195,1.84896714091211,0.553091723251415,0.553091723251415,2.63775472973812,1.92298460697118,1.6965438155606,1.71825060095615,2.70277350450348,0.534189595876309,0.534189595876309,1.07748085650353,0.696448323109466,602.292125362116,"sim1913"
"1914",2.04278460678018,1.4998528575912,1.47429921419202,1.29840759555533,1.93918306539748,0.76427851276698,0.76427851276698,2.62855731142411,1.89797591489057,1.65252209737788,1.55475058180686,2.70697997365129,0.348416030508737,0.348416030508737,0.856628645317599,1.37484368782563,77.1100347878727,"sim1914"
"1915",2.0418267905206,1.51270015684565,1.45001161442461,1.32969120806445,1.63698243504246,0.211464067850803,0.211464067850803,2.6208187379037,1.98683582774938,1.72788460913134,1.61241332881115,2.71321106246138,0.565836290586455,0.565836290586455,0.932052188976812,0.538308205132203,141.705532371374,"sim1915"
"1916",2.05381450620594,1.49951997636027,1.55406916265658,1.31745110314547,1.72534351153886,0.143897551566738,0.143897551566738,2.64524836014555,1.97691023471571,1.66013205209571,1.73705816576802,2.71845657992972,0.0754317324322472,0.0754317324322472,1.09055204853579,1.68721669301051,48.2503645971823,"sim1916"
"1917",2.06470189774915,1.48926278369398,1.50559387937014,1.32247028413103,2.07427705115999,0.532298246902539,0.532298246902539,2.65092823879325,1.99473562135253,1.82075895892203,1.64451732457851,2.70255221770173,0.713317892222495,0.713317892222495,1.0108091568034,1.13372846238617,98.9155051643902,"sim1917"
"1918",2.08954094244433,1.49866867922568,1.48599911998982,1.32371264585561,2.10614130175832,0.646796596808545,0.646796596808545,2.65186118217771,1.99730829207289,1.74081591684775,1.69295905567787,2.71110311807071,0.248642069321177,0.248642069321177,0.958819165923449,1.59268113632195,51.9694032926415,"sim1918"
"1919",2.0706281664115,1.50556741659179,1.47112016590493,1.31125546636112,2.49989070371442,0.375923302956491,0.375923302956491,2.64259251085827,2.16243357523107,1.68721858621379,1.77177655024402,2.72447651317788,0.41730262953952,0.41730262953952,1.0120950869551,1.43433480227815,47.692798776255,"sim1919"
"1920",2.06905333940671,1.50546262034884,1.4062460460609,1.32409553951005,2.39990014490954,0.655137672396829,0.655137672396829,2.63477409412402,1.97601903187505,1.8251508247006,1.78720505739952,2.71394376708762,0.711302578229029,0.711302578229029,0.729391821459439,1.32481940361383,181.606712468799,"sim1920"
"1921",2.10515244885341,1.502961565058,1.48093694196748,1.31690179856488,1.99128636093587,0.512181413511061,0.512181413511061,2.64199045689293,2.05097121227294,1.70731747353548,1.69230199540603,2.7292000344199,0.426372774589352,0.426372774589352,0.825823626924375,1.01598762123896,66.7126124084934,"sim1921"
"1922",2.08062251316323,1.48981242073367,1.53034335346767,1.33435557867305,1.83588042209415,0.492907645880873,0.492907645880873,2.6387422987678,1.993785229739,1.6505806340371,1.60852580005454,2.69983258861341,0.744856473758952,0.744856473758952,0.991153231943044,1.71920700763335,589.601668820228,"sim1922"
"1923",2.03984634159364,1.49136716414726,1.47210001069363,1.30803388978905,1.99820613706729,0.721904338230905,0.721904338230905,2.63690903449367,1.95589322947008,1.8630800096283,1.83031286400258,2.72322173444029,0.114714989708414,0.114714989708414,0.823604442463682,1.1892886807235,86.067218327863,"sim1923"
"1924",2.03558512782975,1.52267121007071,1.4945654210421,1.32472413210244,2.06690866493258,0.819497481369463,0.819497481369463,2.64502821992557,2.13232186450188,1.77660170735325,1.53401102733464,2.71145355631167,0.505363836172642,0.505363836172642,1.04935231373359,0.587164485147652,56.7765417547476,"sim1924"
"1925",2.05369997795582,1.49698290975361,1.50439607769547,1.31034246390891,2.30386421447397,0.513191237637519,0.513191237637519,2.63935826339778,1.9283925761701,1.7164957655785,1.61946698266043,2.70119352042955,0.577942074115134,0.577942074115134,0.808372674200166,1.54881328903415,88.6164183474861,"sim1925"
"1926",2.10594306308165,1.51091860939607,1.49347765114232,1.32472908167255,2.14403563700133,0.699351100333832,0.699351100333832,2.63223244909357,1.97438308881877,1.58050615686477,1.69985950402417,2.70528472926115,0.509112839539311,0.509112839539311,0.802857047253265,1.26213983302825,110.843619376532,"sim1926"
"1927",2.0926852603775,1.49810786054201,1.50716124381468,1.31638722967356,2.5235432089205,0.793550823747055,0.793550823747055,2.64162561279888,1.95104053891219,1.71212886859726,1.6957122578164,2.71332381148726,0.714402050301617,0.714402050301617,1.00709236827599,0.875874700599956,46.963134252121,"sim1927"
"1928",2.09582472903919,1.51060812274012,1.53660689368608,1.33570100235829,2.02689081480346,0.724268143529021,0.724268143529021,2.63288829687951,2.11387002777565,1.65670191351499,1.66242575883119,2.68913319926038,0.713017114511803,0.713017114511803,0.909877929268876,0.606667719025196,71.4324303370865,"sim1928"
"1929",2.09535162224476,1.49144478465727,1.56125501189241,1.31937890699502,2.15900019180594,0.66199647020883,0.66199647020883,2.6465201926775,1.99394229465315,1.69047526146786,1.59384796179092,2.71349934451162,0.84047737417117,0.84047737417117,0.914793144045398,1.40053459972712,94.5304921909805,"sim1929"
"1930",2.04330708047968,1.50977346733305,1.53930136248743,1.31712167082298,1.98434931509758,0.603341604572999,0.603341604572999,2.63050288133841,1.94541313957823,1.70736144419935,1.61215904727643,2.69788594554834,0.811452623409098,0.811452623409098,1.10213115831134,1.21173411776648,119.496316813727,"sim1930"
"1931",2.09596877696268,1.50866175671149,1.46587152780203,1.31666020494436,1.80376132686012,0.942058103152411,0.942058103152411,2.64371122125819,1.93881604412198,1.72069037092995,1.61878908310662,2.72056497856881,0.284851937355485,0.284851937355485,0.915553100358408,1.15368417524168,87.8817078207398,"sim1931"
"1932",2.07995941657456,1.5030254620395,1.48187423630297,1.31834851126656,2.40123690688802,0.785880321369071,0.785880321369071,2.64623131128499,2.00790493068142,1.61150445745628,1.59998662846538,2.70962935503305,0.181121504746001,0.181121504746001,0.921197999607292,1.03468414709071,117.916671460249,"sim1932"
"1933",2.0678718707057,1.50754617388404,1.46221938637446,1.31264598638607,1.95498931065024,0.639040955031402,0.639040955031402,2.63959525814487,1.94137924791879,1.68637857679621,1.68213552180232,2.72006522237012,0.913928970454249,0.913928970454249,1.11619818251345,1.55845372498287,206.991296880181,"sim1933"
"1934",2.12753514376018,1.50539763510978,1.37338717002724,1.33278993115783,1.41896311359912,0.826302262821967,0.826302262821967,2.64311867382016,1.99989651367516,1.69380048935974,1.66300206894766,2.71840553538728,0.678896090971419,0.678896090971419,0.987631208801881,1.20938901414017,142.032054042855,"sim1934"
"1935",2.03692883918571,1.49984940403337,1.50977786064902,1.31416030567862,1.72741802773006,0.579514246657487,0.579514246657487,2.64273240784065,2.07889397852451,1.61900009986967,1.60576787782558,2.70497549586259,0.850506954960526,0.850506954960526,0.805248080353891,1.35037727235819,73.4989412553835,"sim1935"
"1936",2.04582420342909,1.49328371510778,1.41058952615633,1.32835384799042,2.3696573442164,0.825334139363405,0.825334139363405,2.63591257044523,2.06811115522671,1.56631055184959,1.66192532260022,2.71657261019919,0.284786412605899,0.284786412605899,1.11132924349948,1.58948897495519,47.1793510643505,"sim1936"
"1937",2.06885026973206,1.50706003373146,1.43651825751606,1.3178860767407,1.65265915129126,0.793841268583541,0.793841268583541,2.64221726937118,2.06665832780117,1.65015833982735,1.67351906417248,2.71061734069682,0.572163584666356,0.572163584666356,0.959614543836569,1.06243773324101,49.4697606803521,"sim1937"
"1938",2.08320625001749,1.50938333277733,1.50591183746114,1.30533823999037,2.31016221867134,0.888915694780219,0.888915694780219,2.62949994248994,2.05208902261094,1.61218955277498,1.79718557886452,2.70015124991922,0.775109520835162,0.775109520835162,0.866521094709262,1.03704101228518,34.8125606307862,"sim1938"
"1939",2.06602362504979,1.49468675812357,1.47052573268939,1.32045775087249,2.39845375802724,0.476716606450548,0.476716606450548,2.64250195617634,1.98992448812018,1.67873936552763,1.65391749099699,2.70931963122648,0.58931919306028,0.58931919306028,1.05048330989893,1.3051612414413,80.1692614347984,"sim1939"
"1940",2.08911737869125,1.50514861385191,1.41836616139289,1.32669918269955,2.58579670519576,0.277156938275868,0.277156938275868,2.64316561648185,2.03742216207552,1.76329378546971,1.75460671178475,2.72042066203518,0.404219144148416,0.404219144148416,0.920155569595889,1.60635425411088,45.0739831060942,"sim1940"
"1941",2.06236221614161,1.50536773806586,1.50697787057039,1.33306155696485,2.04847747466871,0.781044021262846,0.781044021262846,2.6399271926143,1.90189846107649,1.71052907615652,1.61015614073998,2.70512111807739,0.504718722522114,0.504718722522114,0.909492525881304,1.26808153934458,561.160012532672,"sim1941"
"1942",2.04922574207665,1.50988098807788,1.48209647484726,1.31925212167121,1.59146969053547,0.715440496355325,0.715440496355325,2.64935011590929,1.98533879259684,1.68858585610317,1.55419094631373,2.71945221967671,0.747029736412567,0.747029736412567,0.856476368441298,0.933844732731354,50.1732494920261,"sim1942"
"1943",2.08295005686954,1.50575923717047,1.42495907673529,1.32773678908836,2.13088131188523,0.763590777384065,0.763590777384065,2.63290994898284,2.03776629440776,1.6027682989094,1.69462128777367,2.70644651550709,0.787204320200551,0.787204320200551,0.975439461472736,1.07070450962488,34.1546658478091,"sim1943"
"1944",2.08001354971105,1.49762282541389,1.45733282081088,1.32951989527641,2.12518030408511,0.857637088577832,0.857637088577832,2.66017563345477,2.03836191333191,1.72666140887892,1.75635759710941,2.71697460133161,0.537760917874866,0.537760917874866,0.967637344105716,0.992368357697735,38.3594795488377,"sim1944"
"1945",2.10767756761421,1.50902255793304,1.45431892624464,1.32164317689368,1.87330296601616,0.848745997462175,0.848745997462175,2.65227377251043,1.90241347209541,1.66299994855515,1.66251569020097,2.71661325407572,0.406306934311572,0.406306934311572,1.08217398820862,1.79343430871572,77.5431530774958,"sim1945"
"1946",2.00459238148694,1.4762663632336,1.42552932783498,1.31766678214483,1.82478292656583,0.738907016971734,0.738907016971734,2.63564980974556,2.0502226976109,1.6416575539355,1.50350305922767,2.71212827003048,0.892473888172064,0.892473888172064,0.67658317094883,0.873925098308455,30.6590983812372,"sim1946"
"1947",2.03001749299614,1.50852531400242,1.50670509298539,1.32325473470507,1.92861533881644,0.749947953115113,0.749947953115113,2.63103648206041,1.95788540828078,1.68080403051055,1.52986863573667,2.72852567624109,0.271643340166215,0.271643340166215,0.688282178455461,1.28169501901672,70.9321768797131,"sim1947"
"1948",2.07807578882781,1.4869710303339,1.42338261139088,1.31278616148253,2.73334714605633,0.989699277152068,0.989699277152068,2.64674392207041,2.06533605402985,1.64520383153059,1.59712307037348,2.71574364964024,0.836500809886396,0.836500809886396,0.848750265769635,1.00376389299235,77.9961559561056,"sim1948"
"1949",2.09462216053404,1.4945912121695,1.45371462643897,1.32657621923936,1.47268065930656,0.67937601766035,0.67937601766035,2.63895723408272,2.04512520119112,1.62784888168009,1.65726727142688,2.70362821119536,0.359092286860357,0.359092286860357,0.741067765003681,0.927802961819765,55.3205840288728,"sim1949"
"1950",2.08519558179261,1.50278835630528,1.49127999634696,1.33041944102353,1.76572357606676,0.837356247013698,0.837356247013698,2.6380836044494,1.96497518232532,1.77294518773737,1.66697295252894,2.70201389028056,0.505824342366572,0.505824342366572,1.03120586789535,1.54291866237652,142.53763152564,"sim1950"
"1951",2.09606531174305,1.50172049698891,1.40541299994405,1.32066143426155,1.81457187373433,0.627246756857775,0.627246756857775,2.64758127916295,2.01507959399826,1.56738512799568,1.63567889445852,2.71722214471466,0.409499276890456,0.409499276890456,0.925860259364825,1.32262480197613,53.6626690396222,"sim1951"
"1952",2.039432166391,1.49106700129405,1.51431697808199,1.3180815262264,2.125132824176,0.710048629447432,0.710048629447432,2.6439391539135,2.03551244841363,1.56341004702634,1.65604754982082,2.71308093647173,0.607571080622581,0.607571080622581,0.73033364298831,1.2474263717112,97.0806465683965,"sim1952"
"1953",2.09107447974636,1.52051204468851,1.34780758047461,1.31499264597993,2.44507192415331,0.998047042833242,0.998047042833242,2.63782601847416,1.97197813344964,1.71908766347265,1.6713016463026,2.71681651634826,0.667644540128469,0.667644540128469,0.831699333048951,0.86381524186097,162.39305133671,"sim1953"
"1954",2.05397313477413,1.50492945786604,1.3262268535177,1.32472829872164,1.77138911045172,0.601038830077077,0.601038830077077,2.62832102413685,2.00558657867275,1.6181759534383,1.61080601245789,2.70895338511383,0.927915198558673,0.927915198558673,1.01964063303669,0.952336987314582,33.9782682801553,"sim1954"
"1955",2.1141732314877,1.51332324708688,1.46733672531428,1.30459210952595,2.33843288648988,0.458562027403854,0.458562027403854,2.63705364385621,2.02909886475539,1.61225494998926,1.56230387762522,2.70998536680432,0.782907716775066,0.782907716775066,0.76133445639931,0.565722799719966,77.5345968582393,"sim1955"
"1956",2.01968492642135,1.51062756245403,1.43799107986127,1.33202259478285,1.91870535324323,0.985584621982055,0.985584621982055,2.65152597339408,1.89913942896216,1.68786338963794,1.63541800916116,2.70725705907653,0.962314800368601,0.962314800368601,1.0283662215321,1.36715203880331,181.877718732064,"sim1956"
"1957",2.11656205840063,1.49062223607938,1.51323945342315,1.32904015315424,1.75717410737351,0.861513235580016,0.861513235580016,2.6317597331873,2.01774486562433,1.7632797374243,1.55521101232371,2.70547657770856,0.639361806917215,0.639361806917215,0.632017597433552,0.596606854763275,120.552903542095,"sim1957"
"1958",2.08411932112575,1.50321626376738,1.46271068398927,1.3020473400074,1.89158501026546,0.615334195224733,0.615334195224733,2.65182239428891,1.96132833470231,1.56050414384792,1.69222888399898,2.72016189135212,0.656875451111905,0.656875451111905,0.913682404578711,0.0154951770519514,84.3978768706935,"sim1958"
"1959",2.07110495003249,1.52383225989846,1.5413511294321,1.31882849286298,1.58991802274036,0.524966040031024,0.524966040031024,2.6428124170993,1.92031486133934,1.63338748976156,1.7061286350691,2.71286404590788,0.76715651471046,0.76715651471046,0.613418030040845,1.19828967027725,77.634884584093,"sim1959"
"1960",2.1024460299082,1.51064717267235,1.43031240235202,1.31932516068835,2.05529427508356,0.386777845853776,0.386777845853776,2.64688513335797,2.01980860395407,1.68550803017875,1.56950614790237,2.72232648065422,0.320307597846449,0.320307597846449,1.0874852824661,0.922966408046592,77.7588354876962,"sim1960"
"1961",2.07133191677608,1.48612250023271,1.54472482139975,1.31115740318412,1.96418119800035,0.622089457357827,0.622089457357827,2.62566570668135,1.93451673293911,1.75212687712348,1.55710548198333,2.69869559178052,0.895191433551443,0.895191433551443,1.06952116646254,0.469391398295242,60.3542772350041,"sim1961"
"1962",2.07600637885698,1.50387798616838,1.48170552464083,1.32437296053219,1.98813061332452,0.549729562425758,0.549729562425758,2.64685941048445,2.02425602876479,1.77249720973301,1.63749474355013,2.70926184527053,0.553676551992119,0.553676551992119,1.00616590586329,1.25242416558159,110.424075813919,"sim1962"
"1963",2.1121964363555,1.5093276111001,1.47003273468029,1.32275827815247,2.26856948798186,0.518253116988141,0.518253116988141,2.636211289095,1.90890653051182,1.70637842151817,1.72450455367668,2.70726596584846,0.796629312284848,0.796629312284848,1.01588374232523,1.03969293098936,87.4652338537556,"sim1963"
"1964",2.07757661638364,1.49142279240333,1.39130757239277,1.33127834837095,1.69600415982971,0.349959851216754,0.349959851216754,2.63100279537448,2.01855068218549,1.61659264515074,1.70102131108252,2.71085358454674,0.254359152095386,0.254359152095386,0.736709234510065,1.00704569457876,79.1473522027593,"sim1964"
"1965",2.02369137114812,1.49737010430374,1.45219449210985,1.3195448880723,2.29546704839148,0.346595869583484,0.346595869583484,2.63332016109138,2.01410520058906,1.69523800761866,1.5489621673583,2.71713544383592,0.703788830212528,0.703788830212528,1.03628515669713,0.559081871621166,301.346755427042,"sim1965"
"1966",2.03646967491901,1.49313753994672,1.46004867746544,1.32317986476799,2.04393647440333,0.498235434819424,0.498235434819424,2.63394204576823,2.05329072027274,1.77194644795361,1.63395616977134,2.7182793745127,0.992244407578648,0.992244407578648,0.751692536551953,1.05929172596798,56.6692429693568,"sim1966"
"1967",2.09107888970036,1.51022674952952,1.36834802167024,1.33137681798985,2.09320433259069,0.64990835626249,0.64990835626249,2.65627389579542,1.98728841311217,1.76267577113735,1.60683816814935,2.70927643668779,0.20699199948194,0.20699199948194,1.16981917352688,0.543313145463452,174.128051987244,"sim1967"
"1968",2.03868532477322,1.50324719433573,1.57856484823494,1.33633833578522,1.99426136714636,0.857750493549745,0.857750493549745,2.65351123762127,2.02814352551496,1.58371422613947,1.72725944129491,2.72131394707793,0.615997424410714,0.615997424410714,0.744839996147464,1.87417905422278,56.6168651938199,"sim1968"
"1969",2.09235579299417,1.50400473919672,1.5242716129566,1.32340353954337,1.76062187344192,0.543543285370135,0.543543285370135,2.64151103548391,1.99362452194414,1.82611736267429,1.64863464937554,2.71508622079986,0.948759478925827,0.948759478925827,0.945911160627324,1.30304979006421,72.5761456132335,"sim1969"
"1970",2.08310877521973,1.49818588079779,1.49991753917536,1.31252906618872,2.0845843769974,0.830096972936768,0.830096972936768,2.6316329950544,1.96379599584439,1.73691298626204,1.69044766866714,2.69912236207643,0.423193702012212,0.423193702012212,0.845908379889022,0.887512301300757,171.734964912388,"sim1970"
"1971",2.11356322851233,1.49271877724783,1.42203450856806,1.31447625408065,2.16286338669487,0.719995669679212,0.719995669679212,2.64061204808205,1.94173795655596,1.61329505839117,1.75777973653377,2.71359923455835,0.686460440224501,0.686460440224501,1.02943364172643,1.07449712809103,638.470609167828,"sim1971"
"1972",2.11055161032017,1.50549011707215,1.49447118735981,1.31013971777659,1.36242772318122,0.691256583477504,0.691256583477504,2.63759897217853,1.96469749881638,1.6483200178429,1.65071282610855,2.6992576484138,0.66937787328228,0.66937787328228,0.948749877878118,0.418287875316377,83.2878601448614,"sim1972"
"1973",2.07272416982872,1.50858763027059,1.46278756016302,1.30727631333671,1.99578135173739,0.660830882983891,0.660830882983891,2.64193177317708,2.02034833926205,1.77614702446634,1.59798670561075,2.71000083388582,0.505813221371343,0.505813221371343,0.932169842589396,1.4392738913561,88.7938858429776,"sim1973"
"1974",2.05185617287448,1.49898712311102,1.42021056657562,1.33286839176975,1.9547610094908,0.473054820693328,0.473054820693328,2.6264562458326,1.94826534457786,1.70862282135149,1.77976674561812,2.69159190541701,0.618294114265257,0.618294114265257,0.734521418508619,1.60122868849513,205.747324758041,"sim1974"
"1975",2.04250266939954,1.51213707079075,1.57231877591746,1.31799305170559,2.3789042514456,0.572089605845595,0.572089605845595,2.64649614334125,1.96278300619498,1.61811130671221,1.51061529270357,2.71861937098649,0.990649288090877,0.990649288090877,0.970935595078189,1.24644686588955,145.731973936183,"sim1975"
"1976",2.06348440628072,1.5063726833134,1.45703718153241,1.32090895465884,1.43664886412699,0.453810545567841,0.453810545567841,2.62622531225725,1.91868574635545,1.52832265041267,1.74169821549238,2.70018037401422,0.558461226227661,0.558461226227661,0.651604264796286,1.55072665778682,56.2034940611256,"sim1976"
"1977",2.04934002471093,1.50768104435604,1.42388416296136,1.31900625482706,1.8528024626672,0.985081992953556,0.985081992953556,2.63821536746955,2.0281072093965,1.7137148694475,1.66481174332281,2.70664610206078,0.316013749937702,0.316013749937702,0.796674886002661,0.658918463216635,209.35486516716,"sim1977"
"1978",2.06059367292563,1.4914234108644,1.3852031613875,1.31856898651657,2.64413087613084,0.779054567868973,0.779054567868973,2.64674405251205,2.01312459568615,1.67865924557131,1.61409052987246,2.69448637868949,0.530489645316329,0.530489645316329,0.885864336924883,1.65930128110221,55.8653881617996,"sim1978"
"1979",2.08795516618507,1.4956569731586,1.46015487117809,1.32173270193458,2.05348766487071,0.986643576229019,0.986643576229019,2.64484944449032,1.92296758545625,1.64984374780218,1.60932893491955,2.71382630163893,0.844707527244618,0.844707527244618,1.06581648961269,1.3857087076527,46.9420949822357,"sim1979"
"1980",2.07051492739492,1.5042954854597,1.46587569018114,1.32160479201944,2.05673014708407,0.920027760695554,0.920027760695554,2.63719304882813,2.06864856890775,1.80989017519887,1.6574424917611,2.7062303251914,0.499579433664438,0.499579433664438,1.03264245678237,1.0461595197046,134.98209030761,"sim1980"
"1981",2.02616584944739,1.48890222772604,1.35903958393768,1.32472556451866,2.01436301304846,0.618168821290591,0.618168821290591,2.65359549688917,1.9230742333121,1.72925157060095,1.6375676997433,2.71407443860294,0.670957873321631,0.670957873321631,0.694997494438393,1.08409604358987,70.6826586081985,"sim1981"
"1982",2.06953910328145,1.49342005163812,1.57370741539511,1.31514468605924,1.6402028474944,0.470164155190185,0.470164155190185,2.64111710918817,2.08496998475826,1.49196479209317,1.72182589360904,2.72546702953416,0.172850151831461,0.172850151831461,1.0939924691835,1.087283360422,142.477943840876,"sim1982"
"1983",2.06907883829763,1.4920708276026,1.47542195956386,1.31443503529881,2.00768527696924,0.808588609606811,0.808588609606811,2.64289377490476,1.89793740520875,1.60291331859771,1.65610641979016,2.71828489999008,0.84677421589334,0.84677421589334,0.759260567807165,1.44845296505755,45.9631714454902,"sim1983"
"1984",2.06872501352927,1.50144937373459,1.45776370194193,1.3262365759412,2.51249606844497,0.683047635075331,0.683047635075331,2.65066956561382,1.96962265208015,1.5667431153709,1.58014853965099,2.69771220116353,0.649692676525545,0.649692676525545,1.03985696151033,0.859681747109269,56.3883544007644,"sim1984"
"1985",2.06632747113288,1.48448016935936,1.53882978370023,1.32189342143068,1.89616594896287,0.767318209508441,0.767318209508441,2.62754002167054,2.06138961308425,1.77877917156746,1.63702886144549,2.69987962278871,0.704082411477947,0.704082411477947,0.740538808821291,1.25622941137127,127.625925471587,"sim1985"
"1986",2.04093983297687,1.48767729967501,1.41234900383371,1.33725533551713,1.85044879865581,0.797430517057656,0.797430517057656,2.64482732598051,1.90242438897803,1.76267953681297,1.65522764503818,2.70554677888393,0.337882648058963,0.337882648058963,0.987385068413803,1.0187628123089,104.353479950881,"sim1986"
"1987",2.08883594428682,1.50688827535323,1.46615602229791,1.32539542631448,2.09460613858886,0.710499095388649,0.710499095388649,2.6427733570803,1.99987091287341,1.66336672922973,1.63788305221868,2.71034095809003,0.447224222855985,0.447224222855985,0.787414755279129,0.616940464387672,51.4358339932069,"sim1987"
"1988",2.07439250116102,1.48862941960553,1.36561386624487,1.32440796076345,2.54710279678807,0.62763718732396,0.62763718732396,2.64829077226124,1.92090406538147,1.67548620562357,1.64689990652646,2.72676835556805,0.785061692432475,0.785061692432475,0.928649917311568,0.995721174624117,106.406127385096,"sim1988"
"1989",2.10778130841146,1.50159773960534,1.43300583654573,1.32462720378538,2.14237579188422,0.209155698906528,0.209155698906528,2.65510662849697,1.86671580950471,1.64089372946055,1.68351223890074,2.7186134286651,0.695098515463136,0.695098515463136,0.593654007560003,0.353618321889385,131.665606168778,"sim1989"
"1990",2.02842641026351,1.50282752130936,1.41483642015183,1.32195914332816,2.16373055354254,0.784806695069465,0.784806695069465,2.62925339806236,2.03045138824807,1.61760109743624,1.63078628484408,2.72330409976363,0.382235146331982,0.382235146331982,0.99827807679916,0.659343120148018,57.7616868967495,"sim1990"
"1991",2.09766279015207,1.51481992463671,1.43768839610881,1.33201647962205,1.93017291377693,0.498557833479501,0.498557833479501,2.63108853867063,1.97907661086668,1.52494381583811,1.64976695832851,2.69538536349665,0.0517524197001434,0.0517524197001434,0.814722746993837,1.0200460088401,141.550028833864,"sim1991"
"1992",2.09445493863496,1.50926281779114,1.51523186971527,1.31422125185199,1.65683775954494,0.498066097402787,0.498066097402787,2.65488265039554,2.00393999918133,1.78940955728956,1.69364203017829,2.71768514175204,0.939362734696707,0.939362734696707,0.824520777494506,0.938393548156658,67.8035374116785,"sim1992"
"1993",2.11909133198866,1.49459651775862,1.45306115970354,1.32810212204453,1.79998612339013,0.531918977913793,0.531918977913793,2.65265657154029,1.99266153629745,1.74843601302913,1.61170619647931,2.71075970901238,0.209498612542728,0.209498612542728,0.531497852643868,1.15113037825798,57.6178385223131,"sim1993"
"1994",2.07353832112713,1.5050541782909,1.54535272708384,1.32645120720592,1.77571927338689,0.836872110568535,0.836872110568535,2.65182807891478,2.03005076305143,1.7369568234055,1.66218170404812,2.71533372341177,0.892962204697498,0.892962204697498,1.10295686260911,1.27369399289413,104.04479327096,"sim1994"
"1995",2.0870440418045,1.50334952813795,1.44309190749849,1.31160055621159,2.67144030317153,0.585129533609125,0.585129533609125,2.64363881315806,1.95019016516142,1.72369354460318,1.57189888233213,2.71697173173569,0.480633887803839,0.480633887803839,0.980292603887001,1.59535927899051,144.972865209957,"sim1995"
"1996",2.06563854653297,1.49140979119219,1.37308150094991,1.34086528648336,2.07373174788229,0.914858267493516,0.914858267493516,2.64383629252067,2.04675330040028,1.63160860355203,1.65415721673587,2.7048507619026,0.269703679354887,0.269703679354887,1.04789509043357,1.11142398847895,82.7744926869979,"sim1996"
"1997",2.11000999028463,1.49212048033628,1.50278860949128,1.31394329109731,2.01552067304411,0.71270720444698,0.71270720444698,2.638827486524,1.9873001974125,1.70025101321819,1.50327574421637,2.70559678131996,0.71502532084231,0.71502532084231,1.12647517297919,1.1734745802918,55.9592547257882,"sim1997"
"1998",2.09621165114202,1.50773195134921,1.38101314584076,1.32665542704308,2.55974661074118,0.902562495147695,0.902562495147695,2.64452312761478,2.00729070252434,1.67198767166795,1.76406351564162,2.70967306371351,0.614926547018983,0.614926547018983,1.01892157575534,1.01414620060728,95.0834950552416,"sim1998"
"1999",2.05119248475681,1.49230687177748,1.54444443083988,1.30868989781143,2.19846933000784,0.771341557917636,0.771341557917636,2.66112069480145,1.94757585800511,1.67545397094073,1.63207465439534,2.71688835369414,0.898465252151201,0.898465252151201,0.750004929435033,1.28859539182061,51.7804970938078,"sim1999"
"2000",2.07332099006067,1.49307489902931,1.4889328390868,1.31643960735957,2.19353780420736,0.930940115187931,0.930940115187931,2.64464412430809,1.98454318423699,1.55187684969728,1.64079679388877,2.70401497833937,0.0417661646658842,0.0417661646658842,1.20483276039497,0.734089544984764,84.9718960026314,"sim2000"
"2001",2.00455065848183,1.49050014287408,1.44763526533371,1.32923815519881,2.42511201152492,0.863071270128546,0.863071270128546,2.61867556522188,1.91603660715939,1.88321792630307,1.72715377689029,2.70863852456176,0.870050039097775,0.870050039097775,0.985991083636094,1.08527450646961,50.3105993794683,"sim2001"
"2002",2.07538164858682,1.49416977400326,1.47112575948798,1.32274751923112,1.7170802821039,0.979869114834088,0.979869114834088,2.66980090398831,1.78803659610274,1.67742286485831,1.61850834459933,2.69820301297773,0.670611112645288,0.670611112645288,0.809850939000851,0.924008762373386,225.845411271911,"sim2002"
"2003",2.06722807700284,1.49317042135262,1.4654468750907,1.32619512732428,2.0309663611651,0.316818512002797,0.316818512002797,2.63972687146858,1.89074924049495,1.52817111348246,1.7205951301565,2.72186097963994,0.710564486929125,0.710564486929125,0.894472446556801,1.0144631788886,104.448968499852,"sim2003"
